1804,0,0,2,1,0,1,3,0,1,2,0,1,1,0,1
1805,1,1,0,0,3,1,0,1,1,0,0,2,2,1,2
1806,3,0,0,1,1,2,0,1,1,1,1,0,1,3,1
1807,2,0,2,2,0,0,1,2,1,1,3,1,0,0,0
1808,0,0,1,1,3,0,0,0,1,0,1,1,2,2,1
1809,3,1,1,2,1,2,1,1,0,2,1,1,0,1,0
1810,2,0,1,0,0,1,2,1,1,2,1,2,1,0,1
1811,1,0,1,1,0,1,1,2,2,0,1,0,1,1,2
1812,0,0,3,1,1,1,1,0,3,0,1,0,0,1,1
1813,1,0,0,1,2,0,1,1,0,0,1,2,1,1,3
1814,3,0,0,2,0,2,1,2,1,3,0,1,0,1,0
1815,2,1,1,0,1,1,1,1,0,1,2,1,3,1,0
1816,1,0,0,0,2,1,2,3,2,0,1,0,0,1,1
1817,3,0,0,1,1,0,1,0,2,2,2,0,1,2,1
1818,2,1,1,2,1,1,0,0,0,1,0,3,2,1,1
1819,0,0,3,1,0,2,1,1,0,1,1,1,1,0,1
1820,3,0,0,1,1,3,3,0,0,1,1,1,1,1,0
1821,1,0,2,0,0,0,0,2,2,1,1,1,2,1,1
1822,2,1,0,3,1,1,0,1,0,1,1,1,1,1,2
1823,0,0,2,0,2,0,1,1,2,1,1,1,0,1,1
1824,2,0,1,1,2,1,1,1,2,0,1,1,1,0,1
1825,3,0,0,1,0,0,2,1,1,0,2,2,1,2,1
1826,0,1,1,1,1,2,1,1,0,1,1,1,0,1,2
1827,1,0,2,1,1,1,0,1,1,3,0,0,2,1,0
1828,1,1,1,2,0,1,0,1,0,1,1,1,2,2,1
1829,3,0,0,1,1,0,2,1,2,0,2,1,1,1,1
1830,2,0,2,1,2,1,1,1,0,1,1,1,1,0,1
1831,0,0,1,0,1,2,1,1,2,2,0,1,0,1,1
1832,2,0,0,0,2,1,0,1,2,2,1,0,1,1,2
1833,1,1,2,2,1,1,1,0,0,2,2,1,1,0,0
1834,0,0,1,2,0,1,1,0,1,0,1,1,1,2,2
1835,3,0,1,0,1,1,2,3,1,0,0,2,1,1,0
1836,2,0,0,0,2,2,2,1,1,2,2,0,1,0,0
1837,0,1,2,1,1,0,0,0,2,0,1,1,2,1,2
1838,3,0,1,0,1,2,2,1,0,1,1,1,0,3,0
1839,1,0,1,3,0,0,0,2,1,1,0,2,1,0,2
1840,3,1,0,1,2,2,0,1,1,0,1,1,2,2,0
1841,0,0,1,1,0,1,1,1,1,1,1,1,0,1,3
1842,1,0,3,0,1,0,3,1,0,1,2,1,0,0,1
1843,2,0,0,2,1,1,0,1,2,2,0,1,2,1,0
1844,1,0,0,3,0,1,1,3,0,1,0,0,2,1,1
1845,3,0,1,0,0,1,1,1,1,1,1,1,1,3,1
1846,2,0,2,1,2,1,2,0,1,1,1,1,1,0,0
1847,0,1,1,0,2,1,0,0,2,1,2,2,0,0,2
1848,1,1,1,2,0,0,0,0,0,1,2,3,2,1,1
1849,2,0,0,1,0,2,3,2,1,1,1,0,2,0,0
1850,3,0,1,1,1,0,1,2,1,2,1,1,0,1,1
1851,0,0,2,0,3,2,0,0,2,0,0,0,0,2,2
1852,2,0,2,1,1,2,2,1,1,0,1,0,1,0,1
1853,1,1,1,1,2,1,1,0,1,3,0,1,0,1,1
1854,0,0,1,2,0,0,1,1,0,0,2,2,2,1,1
1855,3,0,0,0,1,1,0,2,2,1,1,1,1,2,1
1856,2,0,1,1,0,1,1,0,3,1,1,2,0,1,1
1857,0,1,2,1,0,2,2,1,0,0,3,0,0,1,1
1858,3,0,0,1,1,1,0,2,1,0,0,2,3,1,1
1859,1,0,1,1,3,0,1,1,0,3,0,0,1,1,1
1860,2,1,1,1,0,1,2,2,0,0,3,0,0,1,2
1861,0,0,2,2,1,0,0,1,1,0,0,2,3,0,1
1862,3,0,0,0,3,2,1,0,0,1,0,2,1,2,1
1863,1,0,1,1,0,1,1,1,3,3,1,0,0,1,0
1864,1,0,2,0,2,1,2,1,0,0,0,1,0,1,3
1865,2,0,1,3,0,3,0,0,0,1,2,0,0,2,1
1866,3,1,0,1,2,0,1,0,2,2,2,2,1,0,0
1867,0,0,1,0,0,0,1,3,2,1,0,1,3,1,0
1868,0,0,2,2,0,0,3,0,1,0,1,1,3,0,0
1869,3,0,1,1,1,1,0,1,2,1,1,1,0,2,1
1870,2,0,1,0,1,1,1,2,1,1,2,0,0,1,2
1871,1,1,0,1,2,2,0,1,0,2,0,2,1,1,1
1872,2,0,0,0,1,1,1,2,1,0,0,2,2,2,1
1873,0,1,1,1,1,0,2,1,0,1,3,0,2,0,1
1874,3,0,0,1,1,3,1,0,0,2,1,1,0,2,1
1875,1,0,3,2,1,0,0,1,3,1,0,1,0,0,1
1876,2,1,2,0,1,1,0,1,1,0,1,1,1,3,1
1877,3,0,1,1,1,1,2,1,0,2,0,1,1,0,2
1878,0,0,0,2,1,0,1,0,3,0,3,1,0,1,1
1879,1,0,1,1,1,2,1,2,0,2,0,1,2,0,0
1880,0,0,2,1,0,0,1,1,2,1,2,1,2,0,0
1881,1,0,0,1,1,1,2,1,1,1,1,1,1,0,2
1882,3,1,2,1,1,1,1,1,1,0,0,1,1,2,1
1883,2,0,0,1,2,2,0,1,0,2,1,1,0,2,1
1884,1,0,1,2,1,0,2,1,0,1,2,1,1,1,0
1885,2,0,1,2,0,2,1,1,0,0,1,2,0,2,1
1886,3,0,1,0,1,0,1,1,2,2,1,0,2,1,1
1887,0,1,1,0,2,2,0,1,2,1,0,1,1,0,2
1888,1,1,1,2,1,2,0,1,1,1,1,1,0,1,1
1889,0,0,1,1,0,1,2,0,0,2,1,1,1,2,1
1890,2,0,0,1,2,0,2,3,2,0,1,0,2,0,0
1891,3,0,2,0,1,1,0,0,1,1,1,2,1,1,2
1892,0,0,1,1,1,2,2,2,1,1,0,1,1,0,0
1893,2,1,1,2,0,1,1,0,1,1,1,1,0,2,2
1894,1,0,2,0,1,1,1,1,2,1,0,2,1,1,0
1895,3,0,0,1,2,0,0,1,0,1,3,0,2,1,2
1896,0,0,1,1,2,3,1,1,1,1,0,2,0,0,0
1897,3,0,0,0,1,1,2,2,2,0,1,1,0,3,0
1898,1,1,2,0,0,0,0,1,1,2,1,1,0,1,4
1899,2,0,1,3,1,0,1,0,0,1,2,0,4,0,0
1900,1,0,0,0,2,0,1,0,1,2,1,4,1,0,1
1901,3,1,1,0,0,2,1,2,2,2,1,0,2,0,0
1902,2,0,1,2,1,2,2,2,1,0,0,0,0,1,1
1903,0,0,2,2,1,0,0,0,0,0,2,0,1,3,2
1904,1,0,1,2,0,2,1,2,2,0,1,1,0,0,1
1905,2,0,2,1,2,0,2,0,0,0,0,2,3,1,0
1906,3,0,1,0,2,1,1,2,1,1,1,0,1,0,2
1907,0,1,0,1,0,1,0,0,1,3,2,1,0,3,1
1908,1,1,1,0,0,1,2,0,2,0,2,1,1,2,1
1909,0,0,1,0,1,0,1,1,0,2,1,1,2,0,3
1910,2,0,0,3,1,1,0,2,2,1,0,1,0,2,0
1911,3,0,2,1,2,2,1,1,0,1,1,1,1,0,0
1912,3,0,2,0,0,0,2,2,0,0,2,2,1,0,2
1913,1,1,0,1,1,3,0,0,1,2,2,1,1,0,1
1914,2,0,0,2,1,1,2,0,0,1,0,1,1,3,1
1915,0,0,2,1,2,0,0,2,3,1,0,0,1,1,0
1916,2,0,2,1,0,1,1,3,0,0,1,1,1,1,1
1917,1,1,1,2,0,2,0,0,1,1,0,3,1,0,2
1918,3,0,1,0,2,1,1,0,1,2,1,0,1,2,1
1919,0,0,0,1,2,0,2,1,2,1,2,0,1,1,0
1920,2,0,0,1,1,1,0,2,1,2,1,0,2,1,1
1921,0,1,3,0,1,2,1,0,1,0,1,1,1,0,2
1922,3,0,0,0,1,1,2,1,0,1,1,2,1,2,1
1923,1,0,1,3,1,0,1,1,2,1,1,1,0,1,0
1924,3,1,0,2,2,1,1,1,3,0,1,1,0,0,1
1925,0,0,4,0,1,0,0,0,0,1,1,2,2,0,2
1926,1,0,0,0,1,2,2,1,0,3,2,0,1,1,0
1927,2,0,0,2,0,1,1,2,1,0,0,1,1,3,1
1928,1,0,2,1,3,1,0,1,1,1,1,0,1,0,1
1929,2,0,0,1,1,1,2,0,0,1,0,2,0,3,2
1930,3,0,0,0,0,1,0,1,1,2,2,1,3,1,1
1931,0,1,2,2,0,1,2,2,2,0,1,1,0,0,0
1932,0,1,1,2,0,1,1,0,1,2,1,0,2,2,0
1933,1,0,1,1,2,2,0,1,1,0,2,0,0,1,2
1934,2,0,1,0,1,1,2,1,1,1,0,2,1,0,2
1935,3,0,1,1,1,0,1,2,1,1,1,2,1,1,0
1936,1,1,0,2,2,0,0,2,2,0,2,0,1,1,1
1937,2,0,0,1,1,2,1,0,0,1,1,0,0,3,3
1938,3,0,2,1,1,1,2,0,1,1,1,2,1,0,0
1939,0,0,2,0,0,1,1,2,1,2,0,2,2,0,0
1940,0,0,1,2,1,0,1,2,0,0,2,2,1,1,0
1941,1,1,2,1,0,1,2,1,1,2,0,0,1,1,1
1942,2,0,1,1,1,0,1,0,2,1,1,1,1,1,2
1943,3,0,0,0,2,3,0,1,1,1,1,1,1,1,1
1944,3,0,2,1,1,0,1,2,0,3,0,2,1,0,0
1945,0,1,2,3,1,1,0,0,1,1,3,0,0,1,0
1946,2,0,0,0,1,2,1,2,2,0,0,1,0,1,3
1947,1,0,0,0,1,1,2,0,1,0,1,1,3,2,1
1948,2,1,0,2,1,1,1,1,0,1,0,3,1,0,2
1949,3,0,0,1,1,2,1,0,2,3,0,0,1,2,0
1950,1,0,3,0,1,0,1,2,0,0,4,0,1,1,0
1951,0,0,1,1,1,1,1,1,2,0,0,1,1,1,2
1952,1,0,0,2,1,0,1,2,0,2,1,0,0,2,2
1953,3,0,0,1,0,0,0,1,2,1,2,2,2,1,1
1954,2,1,1,0,2,1,1,0,1,1,1,2,1,1,1
1955,0,0,3,1,1,3,2,1,1,0,0,0,1,0,0
1956,3,0,2,0,1,1,2,1,1,1,1,1,0,1,1
1957,1,0,0,1,2,0,1,1,1,2,0,2,1,1,1
1958,0,1,2,1,0,2,1,0,0,1,0,1,3,1,1
1959,2,0,0,2,1,1,0,2,2,0,3,0,0,1,1
1960,1,1,1,1,0,1,1,1,2,0,1,2,1,0,2
1961,3,0,2,2,1,1,1,0,0,3,1,1,1,0,0
1962,0,0,1,1,2,2,1,2,0,0,0,1,0,1,2
1963,2,0,0,0,1,0,1,1,2,1,2,0,2,3,0
1964,2,0,2,1,1,1,1,2,0,1,0,0,1,1,2
1965,0,1,1,0,1,0,1,1,1,2,0,1,0,3,2
1966,1,0,0,1,1,1,1,1,3,0,2,1,2,0,0
1967,3,0,1,2,1,2,1,0,0,1,2,2,1,0,0
1968,0,1,0,2,0,2,0,1,1,2,2,1,0,1,1
1969,3,0,1,1,2,1,1,1,1,1,1,0,0,1,2
1970,1,0,1,0,0,1,3,1,0,1,0,1,3,2,0
1971,2,0,2,1,2,0,0,1,2,0,1,2,1,0,1
1972,2,1,0,2,0,0,0,1,2,0,2,2,2,0,2
1973,3,0,0,1,2,2,1,1,1,1,1,1,0,2,0
1974,0,0,2,0,1,2,2,1,0,2,0,1,0,1,1
1975,1,0,2,1,1,0,1,1,1,1,1,0,2,1,1
1976,0,0,2,1,0,2,1,1,2,0,0,0,1,1,2
1977,1,0,2,1,0,1,0,0,1,1,2,1,2,0,2
1978,3,1,0,0,2,1,1,3,1,1,2,1,0,1,0
1979,2,0,0,2,2,0,2,0,0,2,0,2,1,2,0
1980,2,0,2,0,2,2,1,1,2,0,1,0,1,1,0
1981,1,0,0,1,1,0,1,2,1,1,1,3,0,1,1
1982,0,0,2,1,1,1,1,0,1,1,0,0,2,0,3
1983,3,1,0,2,0,1,1,1,0,2,2,1,1,2,0
1984,0,0,1,1,0,3,0,1,2,1,2,0,0,0,2
1985,1,0,2,1,0,0,1,0,1,0,0,2,2,3,1
1986,2,0,1,2,1,0,1,2,0,2,1,1,2,0,0
1987,3,1,0,0,3,1,2,1,1,1,1,1,0,1,1
1988,2,0,2,1,0,2,0,1,1,1,2,1,1,1,0
1989,1,0,1,0,2,0,2,0,1,1,1,3,1,0,1
1990,3,0,0,2,1,1,1,3,1,1,1,0,1,0,1
1991,0,1,1,1,1,1,1,0,1,1,0,0,1,3,2
1992,0,1,1,2,1,0,2,1,0,1,1,0,2,1,1
1993,1,0,2,0,1,1,2,1,0,1,1,2,1,1,0
1994,3,0,0,0,0,2,0,2,2,2,0,2,0,2,1
1995,2,0,1,2,2,1,0,0,2,0,2,0,1,0,2
1996,1,1,3,0,0,0,2,1,1,1,0,1,1,2,1
1997,0,0,1,1,0,3,1,1,0,2,3,0,0,0,1
1998,2,0,0,3,0,0,0,2,2,0,1,2,2,0,1
1999,3,0,0,0,4,1,1,0,1,1,0,1,1,2,1
2000,3,0,2,0,0,2,1,2,2,0,0,1,0,2,1
2001,1,1,1,2,1,1,0,1,0,2,2,1,1,1,0
2002,0,0,1,1,0,1,1,0,1,1,1,1,2,1,2
2003,2,0,0,1,3,0,2,1,1,1,1,1,1,0,1
2004,3,0,0,1,1,1,2,1,3,0,1,1,2,0,0
2005,1,1,0,1,1,2,1,0,0,1,2,2,1,2,0
2006,2,0,0,1,0,0,1,1,1,1,1,1,0,2,4
2007,0,0,4,1,2,1,0,2,0,2,0,0,1,0,0
2008,1,0,1,2,1,0,2,1,2,1,0,1,0,1,1
2009,0,1,1,1,0,2,2,2,0,0,2,0,2,0,1
2010,2,0,1,1,1,1,0,0,1,2,1,2,2,1,0
2011,3,0,1,0,2,1,0,1,1,1,1,1,0,2,2
2012,3,1,2,1,1,2,1,0,0,1,1,1,1,0,2
2013,2,0,0,1,2,0,0,2,2,1,2,2,0,1,0
2014,0,0,2,1,0,1,1,1,1,1,1,1,1,2,0
2015,1,0,0,1,1,1,2,1,1,1,0,0,2,1,2
2016,1,0,0,1,3,2,2,1,1,0,1,1,1,0,0
2017,2,0,0,1,1,0,1,1,1,2,0,0,2,4,0
2018,3,0,1,2,0,2,0,0,2,1,2,0,0,0,3
2019,0,1,3,0,0,0,1,2,0,1,1,3,1,0,1
2020,1,1,1,0,3,1,1,0,1,1,1,0,0,1,3
2021,0,0,2,1,0,1,2,2,0,2,2,0,1,0,0
2022,2,0,1,1,0,2,0,1,2,1,1,0,2,2,0
2023,3,0,0,2,1,0,1,1,1,0,0,4,1,1,1
2024,0,0,1,2,0,2,1,1,1,1,0,1,0,2,1
2025,1,1,0,1,3,1,1,2,0,1,0,0,2,0,2
2026,2,0,2,1,0,1,1,0,1,1,1,2,1,1,1
2027,3,0,1,0,1,0,1,1,2,1,3,1,1,1,0
2028,2,0,0,1,1,2,2,1,0,1,1,1,1,1,1
2029,1,1,2,1,1,0,0,2,1,2,1,1,0,1,1
2030,3,0,0,1,1,2,2,0,1,0,1,2,1,0,2
2031,0,0,2,1,1,0,0,1,2,1,1,0,2,2,0
2032,2,0,1,1,1,1,2,0,1,1,0,0,2,2,1
2033,0,1,1,0,0,2,2,2,1,0,1,2,1,1,0
2034,1,0,1,2,2,0,0,2,1,0,2,1,0,0,2
2035,3,0,1,1,1,1,0,0,1,3,1,1,1,1,1
2036,1,1,0,3,1,2,2,0,1,1,1,0,0,1,1
2037,3,0,1,0,2,0,1,0,0,2,1,0,3,1,2
2038,2,0,2,0,0,0,1,2,3,0,1,1,1,1,1
2039,0,0,1,1,1,2,0,2,0,1,1,3,0,1,0
2040,1,0,0,2,1,0,1,1,1,2,1,1,2,0,1
2041,2,1,1,0,2,2,1,2,1,1,2,0,0,0,1
2042,3,0,2,0,1,2,2,1,0,1,0,0,1,2,1
2043,0,0,1,2,0,0,0,0,2,0,1,3,1,2,1
2044,2,0,1,1,0,0,1,0,1,1,2,2,1,2,1
2045,1,0,1,2,1,2,2,1,0,0,2,1,0,1,0
2046,0,1,1,0,1,1,0,3,1,2,0,1,2,1,0
2047,3,0,1,1,2,1,1,0,2,1,0,0,1,0,3
2048,0,1,1,2,2,0,2,0,1,0,2,1,0,0,2
2049,3,0,1,1,1,0,0,2,2,2,1,2,1,0,0
2050,2,0,2,0,1,1,1,2,0,1,0,1,1,3,0
2051,1,0,0,1,0,3,1,0,1,1,1,0,2,1,2
2052,0,1,3,0,2,2,1,0,1,0,2,2,0,0,0
2053,3,0,1,1,0,0,2,1,1,1,0,0,4,1,1
2054,2,0,0,0,2,0,1,3,1,0,1,2,0,1,2
2055,1,0,0,3,0,2,0,0,1,3,1,0,0,2,1
2056,2,1,1,1,0,0,0,3,1,2,1,2,0,1,1
2057,1,0,1,0,0,1,2,1,2,0,0,1,3,1,1
2058,3,0,1,0,2,1,1,0,1,2,3,0,0,1,1
2059,0,0,1,3,2,2,1,0,0,0,0,1,1,1,1
2060,2,0,2,1,3,0,1,1,1,0,0,1,0,2,1
2061,3,0,1,0,1,2,1,1,0,2,0,1,1,1,2
2062,0,1,1,1,0,0,1,1,3,0,2,2,1,0,1
2063,1,0,0,2,0,2,1,1,0,2,2,0,2,1,0
2064,3,1,0,1,2,1,1,0,2,1,3,1,0,0,1
2065,1,0,1,0,1,2,2,3,0,1,0,2,1,0,0
2066,2,0,1,1,0,1,1,1,1,1,1,0,2,2,1
2067,0,0,2,2,1,0,0,0,1,1,0,1,1,2,2
2068,1,0,0,1,0,0,1,0,2,2,2,2,1,2,0
2069,2,0,1,1,2,2,2,1,1,0,1,1,0,0,1
2070,0,0,3,1,1,2,0,2,0,1,0,1,0,1,1
2071,3,1,0,1,1,0,1,1,1,1,1,0,3,1,2
2072,0,0,2,0,1,1,1,1,1,1,1,1,1,2,0
2073,2,0,0,2,1,1,1,1,1,1,1,2,1,0,1
2074,3,0,0,0,2,0,1,1,1,1,1,1,1,1,3
2075,1,1,2,2,0,2,1,1,1,1,1,0,1,1,0
2076,3,0,0,0,1,0,1,0,3,1,1,1,2,0,3
2077,2,1,1,2,0,3,2,1,0,1,1,1,0,1,0
2078,0,0,3,0,3,1,0,1,0,1,0,1,2,1,0
2079,1,0,0,2,0,0,1,2,1,1,2,1,0,2,1
2080,0,0,2,0,0,1,1,1,2,1,2,1,1,0,1
2081,1,0,2,0,1,0,1,1,2,2,1,0,1,1,1
2082,2,1,0,3,1,1,1,1,0,0,0,1,2,2,1
2083,3,0,0,1,2,2,1,1,0,1,1,2,0,1,1
2084,1,0,1,2,2,0,0,2,2,0,1,2,1,0,0
2085,0,0,1,1,0,2,1,0,1,1,1,1,2,2,0
2086,2,1,1,1,0,1,2,0,1,2,2,0,0,1,2
2087,3,0,1,0,2,1,1,2,0,1,0,1,1,1,2
2088,1,0,0,0,1,1,1,3,1,0,1,0,1,1,3
2089,2,0,1,1,1,1,1,1,1,2,1,2,0,0,1
2090,3,1,1,1,1,1,1,0,1,2,0,1,3,1,0
2091,0,0,2,2,1,1,1,0,1,0,2,1,0,2,0
2092,2,0,1,2,2,0,0,2,2,1,3,0,0,0,0
2093,3,0,0,1,1,1,2,1,0,3,0,2,1,1,0
2094,0,0,2,1,1,1,1,1,1,0,0,1,2,1,1
2095,1,1,1,0,0,2,1,0,1,0,1,1,1,2,3
2096,0,0,2,0,1,1,0,1,1,2,0,2,1,1,1
2097,1,1,0,1,1,2,1,1,0,2,1,1,1,1,1
2098,2,0,2,0,1,0,2,2,2,0,1,0,1,2,0
2099,3,0,0,3,1,1,1,0,1,0,2,1,1,0,2
2100,1,0,3,1,2,1,0,0,1,0,1,1,2,0,1
2101,3,1,0,1,1,2,1,2,2,1,1,0,0,2,0
2102,0,0,1,1,1,0,3,1,1,1,0,2,0,0,2
2103,2,0,0,1,0,1,0,1,0,2,2,1,2,2,1
2104,1,0,3,0,0,3,1,0,0,2,1,2,0,0,1
2105,2,0,0,2,1,1,1,4,2,0,0,0,1,1,0
2106,3,0,1,0,2,0,1,0,0,1,1,1,3,1,2
2107,0,1,0,2,1,0,1,0,2,1,2,1,0,2,1
2108,2,1,1,2,0,2,2,1,0,1,1,1,1,0,1
2109,3,0,0,1,1,0,2,1,2,1,0,2,1,1,1
2110,1,0,2,0,2,1,0,2,0,1,0,1,1,2,1
2111,0,0,1,1,1,1,0,0,2,1,3,0,1,1,1
2112,0,0,2,1,0,0,1,0,2,2,2,1,2,0,0
2113,1,0,0,1,1,1,2,1,0,1,0,3,0,1,2
2114,3,1,1,1,2,0,1,2,2,1,0,0,2,1,0
2115,2,0,1,1,1,3,0,1,0,0,2,0,0,2,2
2116,3,0,1,1,0,0,1,1,2,1,3,2,0,0,1
2117,0,0,2,0,0,1,1,1,1,0,0,1,3,2,1
2118,1,0,0,2,4,1,0,1,1,0,1,0,1,1,1
2119,2,1,1,1,0,2,2,1,0,3,0,1,0,1,1
2120,1,0,0,1,2,1,1,0,1,1,1,1,2,1,1
2121,0,0,3,1,1,1,0,1,1,1,1,2,1,0,0
2122,2,1,0,0,1,1,1,1,1,1,2,1,1,1,2
2123,3,0,1,2,0,1,2,2,1,1,0,0,0,2,1
2124,0,0,3,1,1,2,0,1,2,2,0,0,0,1,0
2125,1,0,1,1,1,1,1,0,1,0,2,1,0,2,2
2126,3,1,0,1,1,0,1,2,0,2,1,1,3,0,1
2127,2,0,0,1,1,1,2,1,1,0,1,2,1,1,1
2128,3,0,0,1,1,2,0,1,1,1,2,2,1,0,1
2129,1,0,0,0,2,0,2,2,0,0,0,2,0,2,3
2130,2,0,1,0,0,2,0,1,1,3,1,0,3,1,0
2131,0,1,3,3,1,0,2,0,2,0,1,0,0,1,0
2132,0,1,1,1,1,0,0,0,3,0,1,2,1,2,1
2133,2,0,1,2,0,2,1,1,1,1,2,1,1,0,0
2134,3,0,1,0,1,2,1,1,0,1,1,1,1,1,2
2135,1,0,1,1,2,0,2,2,0,2,0,0,1,1,1
2136,2,1,0,1,0,2,1,1,4,0,2,1,0,0,1
2137,3,0,2,0,2,1,0,1,0,1,1,1,0,2,2
2138,1,0,1,0,1,1,1,1,0,2,1,1,2,1,1
2139,0,0,1,3,1,0,2,1,0,1,0,1,2,1,0
2140,1,0,0,0,1,0,0,1,1,1,3,1,1,1,3
2141,2,0,0,1,1,2,3,1,0,2,0,0,1,2,0
2142,3,1,2,2,2,1,0,1,0,1,1,1,1,1,0
2143,0,0,2,1,0,1,1,1,3,0,0,2,1,0,1
2144,1,0,1,2,1,1,0,1,2,2,0,1,1,1,0
2145,3,0,1,0,1,3,1,1,0,1,2,1,1,0,1
2146,0,0,1,2,1,0,1,2,1,0,0,2,0,2,1
2147,2,1,1,0,1,0,2,0,1,1,2,0,2,1,2
2148,1,0,1,0,1,0,0,2,1,1,2,1,1,2,1
2149,2,0,1,3,1,1,0,0,1,1,1,0,2,0,2
2150,3,1,2,0,0,1,2,1,0,1,1,3,0,1,1
2151,0,0,0,1,2,2,2,1,2,1,0,0,1,1,0
2152,3,0,1,0,2,0,1,2,0,2,1,1,1,0,2
2153,0,0,2,3,1,2,0,0,1,0,1,1,1,1,0
2154,1,0,0,0,0,2,3,1,1,0,2,1,0,1,2
2155,2,1,1,1,1,0,0,1,2,2,0,1,2,2,0
2156,0,0,2,0,1,1,1,2,1,1,1,1,0,1,1
2157,2,0,1,3,1,0,1,0,1,2,2,1,1,0,0
2158,1,1,1,1,2,2,0,2,0,1,1,1,0,1,1
2159,3,0,0,0,0,1,2,0,2,0,0,1,3,2,2
2160,1,0,1,0,2,2,1,0,2,0,1,1,0,1,2
2161,2,1,1,1,0,0,1,3,1,1,1,1,1,1,1
2162,0,0,2,2,2,0,1,0,0,2,0,2,1,1,0
2163,3,0,0,1,0,2,1,1,1,1,2,0,2,1,1
2164,2,0,0,0,0,0,2,3,2,3,0,1,1,0,1
2165,1,0,2,2,0,1,1,0,1,0,1,0,0,3,2
2166,3,1,1,1,3,1,0,0,1,1,2,1,1,1,0
2167,0,0,1,1,1,2,1,1,0,0,1,2,2,0,1
2168,3,0,1,0,1,1,0,1,3,1,1,1,1,0,2
2169,0,0,2,2,2,1,1,0,0,3,1,0,0,1,0
2170,2,0,0,1,1,1,1,2,0,0,2,1,0,3,1
2171,1,1,1,1,0,1,2,1,1,0,0,2,3,0,1
2172,2,0,0,2,0,2,4,1,1,0,0,1,0,1,1
2173,3,1,1,2,1,1,0,0,1,2,1,1,1,1,1
2174,0,0,2,0,2,0,0,1,2,1,1,1,2,0,1
2175,1,0,1,0,1,1,0,2,0,1,2,1,1,2,1
2176,0,0,2,1,0,1,1,3,1,0,0,2,0,2,0
2177,1,0,1,0,0,3,3,0,1,0,2,0,1,0,2
2178,3,0,0,2,2,0,0,1,1,2,2,1,1,0,1
2179,2,1,1,1,2,0,0,0,1,2,0,1,2,2,1
2180,2,0,1,1,1,1,0,2,2,0,1,1,0,2,1
2181,3,0,1,0,1,1,1,1,0,2,1,2,0,1,2
2182,0,1,1,2,1,1,0,0,1,2,0,1,2,1,1
2183,1,0,1,1,1,1,3,1,1,0,2,0,2,0,0
2184,0,1,2,1,1,1,0,2,1,2,0,1,0,1,1
2185,1,0,1,1,1,0,3,0,2,0,2,0,2,0,1
2186,3,0,0,1,2,3,0,1,0,0,1,1,1,2,1
2187,2,0,1,1,0,0,1,1,1,2,1,2,1,1,1
2188,1,1,0,1,1,2,1,0,3,1,2,0,0,2,0
2189,0,0,3,1,2,0,2,2,1,1,0,0,1,0,0
2190,2,0,1,0,1,0,0,1,0,2,0,2,1,2,3
2191,3,0,0,2,0,2,1,1,0,0,2,2,2,0,1
2192,3,0,0,0,3,1,2,1,1,1,2,0,0,1,1
2193,2,1,2,1,1,1,0,2,1,0,1,1,1,2,0
2194,1,0,0,1,0,1,0,1,2,2,1,3,1,0,1
2195,0,0,2,2,0,1,2,0,0,1,0,0,2,1,2
2196,2,0,1,1,0,1,1,1,1,1,2,1,1,1,1
2197,3,0,0,1,2,3,0,1,3,1,1,1,0,0,0
2198,1,1,2,0,0,0,1,2,0,0,1,2,1,2,2
2199,0,0,1,2,2,0,2,0,0,2,0,0,2,1,1
2200,2,0,1,1,0,0,1,2,1,3,2,0,0,2,0
2201,0,1,2,0,1,3,0,1,1,0,1,1,0,1,2
2202,3,0,0,2,1,1,3,1,0,0,1,1,3,0,0
2203,1,0,1,1,2,0,0,0,2,1,0,2,1,1,2
2204,2,1,1,1,0,2,1,0,2,0,0,3,2,0,1
2205,0,0,2,3,0,0,0,3,0,2,0,0,1,1,1
2206,3,0,0,0,1,0,3,1,1,1,2,1,1,2,0
2207,1,0,1,0,3,2,0,0,1,1,2,0,0,1,2
2208,0,0,2,1,2,1,0,0,0,2,3,0,0,2,0
2209,1,0,2,0,0,0,3,1,1,0,0,2,2,0,2
2210,2,1,0,1,0,1,1,1,3,2,1,1,0,1,1
2211,3,0,0,2,2,2,0,2,0,0,0,1,2,1,1
2212,0,0,1,1,0,2,1,2,2,0,2,0,1,1,0
2213,1,0,2,1,1,1,1,0,1,0,1,2,1,1,1
2214,2,1,1,2,2,1,1,1,0,0,0,1,1,2,1
2215,3,0,0,0,1,0,1,1,1,4,1,1,1,0,2
2216,2,0,1,1,2,2,0,1,1,0,2,1,1,1,0
2217,0,0,2,2,0,1,0,1,0,2,0,1,1,1,2
2218,3,1,1,1,2,0,1,1,0,1,1,1,1,2,1
2219,1,0,0,0,0,1,3,1,3,1,1,1,1,0,1
2220,3,0,2,0,2,1,0,1,0,2,1,1,2,0,1
2221,1,0,0,3,1,1,1,1,1,0,1,1,1,1,1
2222,0,0,1,1,0,1,2,0,1,1,2,1,1,2,0
2223,2,1,1,0,1,1,1,2,2,1,0,1,0,1,2
2224,1,0,2,3,0,1,1,2,1,1,1,0,0,0,1
2225,2,0,0,0,1,2,1,0,0,1,2,1,1,2,2
2226,3,1,1,1,2,1,1,1,0,1,1,1,2,0,1
2227,0,0,1,0,1,0,1,1,3,1,0,2,1,2,0
